month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered
01,2023,Millvale,31,12,0,19,271.63,529.8,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.977120565,0.6116751269035533,0.46515146885211883,2.67,1,222299.00140154167,884109.9300530351,288559.07848633494,0.3263837093980215,14383.379467414155,0.06470285235979654,0.8562380306099369,14848.400166666666,0.06679472275201903,0,0,0,0,0,0
01,2023,Mt. Adams,31,12,0,19,271.63,529.8,1611,940,134,89,31,3.977120565,0,0.942962353526633,1.7100000000000002,0.13,149823,595864.1344099949,0,0,385.32000000000005,0.0025718347650227273,0.9455341882916558,0,0,529.0000000075,0.003530833049715331,0,0,0,0
01,2023,Mt. Airy,31,12,0,19,271.63,529.8,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.977120565,0.22657421732700697,0.7218216455369258,2.2298569832402237,1,816794.195404003,3248488.9919138886,471682.78585618973,0.14520067238346768,41738.539718309854,0.05110043625819981,0.9181227541785933,2034.7123333333334,0.002491095486209869,32,3.917755559486089e-5,0,0,0,0
01,2023,Mt. Auburn,31,12,0,19,271.63,529.8,4811,2573,712,390,151,3.977120565,0.15895841430237076,0.8463274556384257,1.750066795949149,1,447423,1779455.214553995,216688.19999999995,0.1217722133312082,13362.7,0.029865921063512605,0.9979655900331466,5667.56,0.012667118140998563,620.8333333175,0.0013875758137545454,0,0,0,0
01,2023,Mt. Lookout,31,12,0,19,271.63,529.8,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.977120565,0.011706647128207993,0.9661475338518053,2.336911529223379,0.13,469816.52574597305,1868516.9663211612,13458.486876155268,0.0072027640737204945,2539.9476345392136,0.00540625434685656,0.9787565522723823,0,0,0,0,0,0,0,0
01,2023,Mt. Washington,31,12,0,19,271.63,529.8,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.977120565,0.13017022793010075,0.8962177155263771,2.2616857770187853,0.45,1160927.9840820904,4617150.559976875,376905.20518130524,0.0816315604798456,25590.84835276652,0.02204344171529331,0.999892717721516,56555.017250000004,0.048715353601124785,0,0,0,0,0,0
01,2023,North Avondale - Paddock Hills,31,12,0,19,271.63,529.8,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.977120565,0.15559361190153428,0.8743641867142937,2.099291784702549,1,404814.2647671994,1609995.1374109837,143720.30764419734,0.08926754143823841,11165.34405837387,0.027581399743397968,0.9912131278959302,1187.4916666666668,0.00293342347347757,427.333333325,0.0010556281497904993,0,0,0,0
01,2023,North Fairmount,31,12,0,19,271.63,529.8,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.977120565,0.22156862745098038,0.7104967901787799,2.07,1,155286.38377088305,617592.6703596612,92644.44429594273,0.15000897637271232,7644.620525059667,0.049229174763570416,0.9097349413150626,933.8125,0.0060134860335069144,852.500000015,0.00548985673639499,0,0,0,0
01,2023,Northside,31,12,0,19,271.63,529.8,7965,4049,1390,654,270,3.977120565,0.09706100271672018,0.8883400785550554,1.9639542275905912,1,740745,2946032.172920925,208211.4,0.07067519557790947,22822.8,0.030810602839033675,0.9898258769719985,33772.79658333334,0.045593013227673944,1410.83333331,0.0019046140484377215,0,0,0,0
01,2023,Oakley,31,12,0,19,271.63,529.8,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.977120565,0.03348852199904193,0.9417024023474623,1.7542870201096892,1,1051909.6919191922,4183571.6682546334,112754.93771043769,0.02695183605100723,17203.10645342312,0.016354166698508435,0.985008405096978,0,0,185,1.7587061077692942e-4,0,0,0,0
01,2023,Over-the-Rhine,31,12,0,19,271.63,529.8,5712,2976,893,456,143,3.977120565,0.22815860215053763,0.8542008373712634,1.766196153846154,0.65,531216,2112710.07805704,359734.19999999995,0.17027144601441507,9616.945000000002,0.018103643339056057,1.0425759267247345,135965.15741666668,0.2559507948116523,856.33333334,0.0016120247382232463,0,0,0,0
01,2023,Pendleton,31,12,0,19,271.63,529.8,1018,509,223,116,30,3.977120565,0.10609037328094302,0.8846515485015766,2,1,94674,376529.91237081,28609.199999999997,0.07598121440037253,3606.2000000000003,0.03809071128292879,0.9987234741848778,0,0,0,0,0,0,0,0
01,2023,Pleasant Ridge,31,12,0,19,271.63,529.8,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.977120565,0.11124676081012051,0.9004945252428873,2.000969089390142,1,681341.4910461829,2709777.2558275373,211944.46767200754,0.07821471938928129,23199.93477851084,0.03405037720936078,1.0127596218415293,0,0,260.833333325,3.8282320503408196e-4,0,0,0,0
01,2023,Queensgate,31,12,0,19,271.63,529.8,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.977120565,0.4972375690607735,0.5472563223702904,2.41,1,25457.63844621514,101248.09740077688,23081.127490039842,0.22796603672142426,1022.270019920319,0.04015572858731925,0.815378087679034,0,0,1106.66666675,0.04347090831257097,0,0,0,0
01,2023,Riverside,31,12,0,19,271.63,529.8,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.977120565,0.2100602282504586,0.8114673421571198,2.1490519187358914,1,149989.50898203594,596526.3607067073,82099.96526946108,0.1376300708189943,4246.477245508982,0.02831182843606467,0.9774092414121788,820.9304999999999,0.005473252799956307,0,0,0,0,0,0
01,2023,Roselawn,31,12,0,19,271.63,529.8,7056,3035,1647,887,249,3.977120565,0.22833607907742998,0.7308693968966488,2.200778812114855,1,656208,2609818.33171752,367151.39999999997,0.14068082653031938,28059.2,0.042759612805695756,0.9143098362326638,10483.812333333333,0.01597635556612131,347.500000025,5.295577012547851e-4,0,0,0,0
01,2023,Sayler Park,31,12,0,19,271.63,529.8,3122,1287,721,462,133,3.977120565,0.17249417249417248,0.8212824627767692,2.4276241252915693,1,290346,1154741.04756549,117615.59999999998,0.1018545242225223,14696.5,0.05061719465740875,0.9737541816567002,664.4916666666667,0.002288620014281811,352.5,0.001214068731788969,0,0,0,0
01,2023,Sedamsville,31,12,0,19,271.63,529.8,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.977120565,0.2037735849056604,0.7710870214412305,2.64,1,53029.49101796408,210904.6792790277,22270.63473053892,0.105595735507958,2249.622754491018,0.04242210723329296,0.9191048641824815,0,0,0,0,0,0,0,0
01,2023,South Cumminsville,31,12,0,19,271.63,529.8,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.977120565,0.6116751269035533,0.46515146885211883,2.67,1,72789.9985984583,289494.6003522497,94486.32151366503,0.32638370939802147,4709.720532585845,0.06470285235979654,0.8562380306099369,2543.0666666666666,0.034937034147992534,0,0,0,0,0,0
01,2023,South Fairmount,31,12,0,19,271.63,529.8,1948,879,467,238,64,3.977120565,0.36063708759954494,0.6998957002380258,2.02,1,181164,720511.07003766,167946.59999999998,0.23309371220517358,7459.4000000000005,0.04117484709986532,0.9741642595430647,829.8000000000001,0.004580380207988342,0,0,0,0,0,0
01,2023,Spring Grove Village,31,12,0,19,271.63,529.8,2167,885,569,353,63,3.977120565,0.24632768361581922,0.8100665118848286,2.44,1,201531,801513.084585015,115496.40000000001,0.1440979594984385,10275.2,0.05098570443256869,1.0051501758158359,0,0,0,0,0,0,0,0
01,2023,Villages at Roll Hill,31,12,0,19,271.63,529.8,2556,861,1464,770,35,3.977120565,0.7665505226480837,0.3746516369949622,2.97,1,237708,945393.37526502,349668,0.36986508383558153,19883.5,0.08364674306291753,0.8281634638934612,0,0,716.6666666425,0.003014903438851448,0,0,14312.3478,0.06020978595587864
01,2023,Walnut Hills,31,12,0,19,271.63,529.8,6121,3661,769,356,74,3.977120565,0.3561868341983065,0.7613390591359989,1.662482726130653,0.69,569253,2263987.812987945,690859.2,0.3051514659384249,7328.490000000001,0.012873871547449027,1.079364396621873,29091.782166666668,0.05110518902257286,9048.99999982,0.015896271077745747,0,0,0,0
01,2023,West End,31,12,0,19,271.63,529.8,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.977120565,0.4933898000276512,0.6550779927182393,2.30811501120239,1,754106.9178386381,2999174.131144813,930645.2682457439,0.31030051192476377,48035.356994818656,0.06369833754143751,1.0290768421844405,73437.37833333334,0.09738324446593564,8311.666666375,0.011021867681836477,0,0,0,0
01,2023,West Price Hill,31,12,0,19,271.63,529.8,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.977120565,0.22796012339480806,0.8142368266615616,2.4887270348361774,1,1770078.247053541,7039814.598015788,920378.4619907046,0.13073902006597143,101374.42014685798,0.057271151891508235,1.0022469986190414,4483.6365000000005,0.002533015988114327,50,2.8247338829924397e-5,0,0,0,0
01,2023,Westwood,31,12,0,19,271.63,529.8,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.977120565,0.20956255720807482,0.8011636264762223,2.2915995172669885,1,3105764.1499120896,12351998.470655113,1629488.9090694378,0.13192107438651704,139382.80986201362,0.04487874904021895,0.9779634499029582,6473.758416666667,0.0020844333646036547,330,1.0625404379445259e-4,0,0,0,0
01,2023,Winton Hills,31,12,0,19,271.63,529.8,6294,2662,3029,1366,361,3.977120565,0.5101427498121713,0.540066919063172,2.36,1,585342,2327975.70575823,719468.4,0.30905322517773726,42656.9,0.07287517383000024,0.9219953180709094,111284.88333333333,0.19011942306093418,515,8.798275196380919e-4,0,0,0,0
02,2019,Avondale,28,10,0,18,127.68,279.13,12570,5516,3724,1951,395,3.17,0.385605511240029,0.6611315390110255,2.148326173428799,1,1055880,3347139.6,593709.51,0.17737817388913207,54896.4,0.05199113535629049,0.890500848256448,0,0,0,0,0,0,0,0
02,2019,Bond Hill,28,10,0,18,127.68,279.13,7174,3182,1642,974,210,3.17,0.16656191074795726,0.8611707186958055,2.209983272930025,1,602616,1910292.72,147938.9,0.07744305281129898,27705.600000000002,0.04597554661675097,0.9845893181238555,0,0,0,0,0,0,0,0
02,2019,California,28,10,0,18,127.68,279.13,976,373,197,71,77,3.17,0,0.9956553542619007,2.62,0.13,81984,259889.28,0,0,450.21600000000007,0.005491510538641687,1.0011468648005424,0,0,0,0,0,0,0,0
02,2019,Camp Washington,28,10,0,18,127.68,279.13,1396,446,230,90,47,3.17,0.3116591928251121,0.8501947443173294,2.36,1,117264,371726.88,38799.07,0.10437520687231443,3205.8,0.02733831354891527,0.9819082647385591,0,0,0,0,0,0,0,0
02,2019,Carthage,28,10,0,18,127.68,279.13,2940,1039,1017,569,245,3.17,0.2685274302213667,0.7982502251174716,2.82,1,246960,782863.2,77877.27,0.09947749491865246,19047.600000000002,0.07712827988338193,0.9748559999195059,0,0,0,0,0,0,0,0
02,2019,Clifton,28,10,0,18,127.68,279.13,8552,4156,1437,824,202,3.17,0.06328200192492782,0.8672853664619448,2.0589897100093544,0.4,718368,2277226.56,73411.19,0.032237104243154444,9603.36,0.013368301483362289,0.9128907721884615,0,0,0,0,0,0,0,0
02,2019,College Hill,28,10,0,18,127.68,279.13,16403,7201,3858,2424,568,3.17,0.1478961255381197,0.848234994555465,2.259642138633177,1,1377852,4367790.84,297273.45,0.06806036756100711,70012.8,0.05081300458975275,0.9671083667062249,0,0,0,0,0,0,0,0
02,2019,Columbia Tusculum,28,10,0,18,127.68,279.13,1573,741.3396774193549,288.72161290322583,145.62935483870967,42.115806451612904,3.17,0,0.9850607880963806,2.12,0.13,132132,418858.44,0,0,571.1207806451614,0.004322350230414747,0.9893831383267954,0,0,0,0,0,0,0,0
02,2019,Corryville,28,10,0,18,127.68,279.13,3984,1863,206,56,28,3.17,0.0880300590445518,0.7070811543521907,2.071882530120482,1,334656,1060859.52,45777.32,0.04315116105099382,1965.6000000000001,0.0058734939759036145,0.7561058093790881,0,0,0,0,0,0,0,0
02,2019,CUF,28,10,0,18,127.68,279.13,16974,5547,607,271,122,3.17,0.07066882999819722,0.7571902223251153,2.238798161894662,1,1425816,4519836.72,109418.95999999999,0.024208609022495838,9196.2,0.00644978033631268,0.787848611683924,0,0,0,0,0,0,0,0
02,2019,Downtown,28,10,0,18,127.68,279.13,3857,2785.980014803849,161.09104367135456,42.3560325684678,9.40118430792006,3.17,0.10599732880535644,0.8943409124341305,1.3550661135597617,1,323988,1027041.96,82428.88650629164,0.08025853832329465,1211.118874907476,0.0037381596692083537,0.9783376104266335,0,0,0,0,0,0,0,0
02,2019,East End,28,10,0,18,127.68,279.13,1601,747,314,157,70,3.17,0.0963855421686747,0.9061271110167556,2.13,1,134484,426314.27999999997,20097.36,0.047142122473589204,5311.8,0.039497635406442404,0.9927668688967871,0,0,0,0,0,0,0,0
02,2019,East Price Hill,28,10,0,18,127.68,279.13,13848,5640,3857,2225,513,3.17,0.32269503546099293,0.787443660994303,2.4111062969381862,1,1163232,3687445.44,508016.60000000003,0.1377692519838341,64069.200000000004,0.05507860856647685,0.9802915215446139,0,0,0,0,0,0,0,0
02,2019,East Walnut Hills,28,10,0,18,127.68,279.13,3905,2374.6651670951155,354.9685089974293,161.9228791773779,64.96015424164524,3.17,0.0548254807402153,0.9398046942132029,1.62701152368758,1,328020,1039823.4,36340.53744858611,0.03494875903791558,5309.062982005142,0.016185180726800627,0.9909386339779191,0,0,0,0,0,0,0,0
02,2019,East Westwood,28,10,0,18,127.68,279.13,2503,1090.543121232713,808.9919767632562,456.43811819522045,169.63801571519184,3.17,0.33312741973008175,0.74496052244973,2.271434278865361,1,210252,666498.84,101405.08636259,0.15214593076049465,14650.181533503648,0.06967915422209371,0.9667856074323183,0,0,0,0,0,0,0,0
02,2019,English Woods,28,10,0,18,127.68,279.13,474,204.5326968973747,158.82959427207638,87.1073985680191,25.114081145584727,3.17,0.3694690265486726,0.6331795120969427,2.26,1,39816,126216.72,21093.434405727927,0.167120761858872,2625.9826252983294,0.06595294919877259,0.8662532231545873,0,0,0,0,0,0,0,0
02,2019,Evanston,28,10,0,18,127.68,279.13,8382,3597.7072654290737,1822.8614010348233,1000.7328668759236,406.4947770094157,3.17,0.18805791287811816,0.8339138293209494,2.1589895013123357,0.36,704088,2231958.96,188853.02718729913,0.08461312711023107,11854.485672090099,0.016836653475261757,0.9353636099064422,0,0,0,0,0,0,0,0
02,2019,Hartwell,28,10,0,18,127.68,279.13,5397,2651,829,241,190,3.17,0.10562052055827989,0.9163390716745318,1.98,1,453348,1437113.16,78156.4,0.05438430471265046,10085.4,0.022246486143095368,0.9929698625302775,0,0,0,0,0,0,0,0
02,2019,Hyde Park,28,10,0,18,127.68,279.13,13291,6703,2567,1591,218,3.17,0.01626137550350589,0.9545286940146902,1.971784666315552,0.65,1116444,3539127.48,30425.17,0.008596799683519736,27514.890000000003,0.024645114309360793,0.9877706080075708,0,0,0,0,0,0,0,0
02,2019,Kennedy Heights,28,10,0,18,127.68,279.13,5057,2619,865,427,34,3.17,0.10767468499427263,0.909102726798324,1.92,1,424788,1346577.96,78714.66,0.058455330725894254,10787.4,0.025394785163422695,0.9929528426876411,0,0,0,0,0,0,0,0
02,2019,Linwood,28,10,0,18,127.68,279.13,687,268,202,127,39,3.17,0.2835820895522388,0.7508719461226344,2.56,1,57708,182934.36,21213.879999999997,0.11596443664273895,3884.4,0.06731129132875859,0.9341476740941319,0,0,0,0,0,0,0,0
02,2019,Lower Price Hill,28,10,0,18,127.68,279.13,761,249.3715139442231,284.996015936255,83.37649402390439,51.54183266932271,3.17,0.5319148936170213,0.5297077402677616,2.29,1,63924,202639.08,37025.03759960159,0.18271420102974012,3157.088844621514,0.04938816163915766,0.7618101029366593,0,0,0,0,0,0,0,0
02,2019,Madisonville,28,10,0,18,127.68,279.13,10838,5173,2288,1160,273,3.17,0.10806108641020684,0.8747427116556309,2.1310924524820076,1,910392,2885942.64,156033.67,0.05406679531232818,33532.200000000004,0.03683270503255741,0.9656422120005165,0,0,0,0,0,0,0,0
02,2019,Millvale,28,10,0,18,127.68,279.13,2150,863.3146461107217,890.4344779257183,502.4702172389629,66.29292221443588,3.17,0.5305410122164049,0.5711313067425566,2.48,1,180600,572502,127848.19060967064,0.22331483664628357,13309.057463209534,0.07369356291921116,0.8681397063080514,0,0,0,0,0,0,0,0
02,2019,Mt. Adams,28,10,0,18,127.68,279.13,1629,1030,92,46,26,3.17,0,0.9719854660198584,1.58,0.13,136836,433770.12,0,0,219.024,0.0016006314127861088,0.9735860974326445,0,0,0,0,0,0,0,0
02,2019,Mt. Airy,28,10,0,18,127.68,279.13,8950,3913.51504818384,2508.398813936249,1501.7774647887325,430.7405485544848,3.17,0.2776781334334773,0.7694442473803557,2.274527374301676,1,751800,2383206,303329.888176427,0.12727808178412903,45220.92151223129,0.06015020153263007,0.9568725306971148,0,0,0,0,0,0,0,0
02,2019,Mt. Auburn,28,10,0,18,127.68,279.13,4641,2132,961,570,133,3.17,0.16604127579737335,0.8442274463475321,2.01,1,389844,1235805.48,98812.01999999999,0.07995758361582925,16450.2,0.042196878751500605,0.966381908714862,0,0,0,0,0,0,0,0
02,2019,Mt. Lookout,28,10,0,18,127.68,279.13,4996,2118.6603225806452,1233.2783870967742,701.3706451612903,159.8841935483871,3.17,0,0.9722361007336349,2.3699679743795037,0.13,419664,1330334.88,0,0,2619.937219354839,0.006242940112458631,0.9784790408460935,0,0,0,0,0,0,0,0
02,2019,Mt. Washington,28,10,0,18,127.68,279.13,12297,5492.241855799697,3154.5783304176066,1700.5546328259147,391.2559107458913,3.17,0.16094788735060636,0.8925560941004734,2.225589981296251,0.45,1032948,3274445.16,246741.0732732165,0.07535355188944941,22026.76502381112,0.02132417607063581,0.9892338220605587,0,0,0,0,0,0,0,0
02,2019,North Avondale - Paddock Hills,28,10,0,18,127.68,279.13,4236,1513.6275674758106,606.1700899677475,288.34425394669836,103.54506874893906,3.17,0.20760095011876484,0.8528371305477184,2,1,355824,1127962.08,87711.16536411474,0.07776073940722789,9170.210151077916,0.025771758372335526,0.9563696283272817,0,0,0,0,0,0,0,0
02,2019,North Fairmount,28,10,0,18,127.68,279.13,1621.0000000000002,699.4673031026254,543.1704057279237,297.89260143198095,85.88591885441528,3.17,0.36946902654867253,0.6331795120969428,2.26,1,136164.00000000003,431639.88000000006,72135.98559427208,0.16712076185887195,8980.41737470167,0.06595294919877256,0.8662532231545873,0,0,0,0,0,0,0,0
02,2019,Northside,28,10,0,18,127.68,279.13,7865,3918,1410,678,239,3.17,0.16436957631444615,0.8867734901430023,2.006624284806103,1,660660,2094292.2,179759.72,0.08583316119880502,21457.8,0.03247933884297521,1.0050859901847826,0,0,0,0,0,0,0,0
02,2019,Oakley,28,10,0,18,127.68,279.13,12034,6473,1256,478,247,3.17,0.0522169009732736,0.9411240328092694,1.8348454379258765,1,1010856,3204413.52,94345.94,0.029442498420116515,16965,0.016782805859588308,0.9873493370889742,0,0,0,0,0,0,0,0
02,2019,Over-the-Rhine,28,10,0,18,127.68,279.13,5200,2498,1076,598,132,3.17,0.32506004803843075,0.812888983355209,1.8602653846153847,0.65,436800,1384656,226653.56,0.16368943622098195,11103.300000000001,0.02541964285714286,1.0019980624333338,20,4.578754578754579e-5,0,0,0,0,0,0
02,2019,Pendleton,28,10,0,18,127.68,279.13,1083,571,238,111,49,3.17,0.21891418563922943,0.8248001052224421,1.9,1,90972,288381.24,34891.25,0.12099001308129476,3744,0.04115552037989711,0.9869456386836339,0,0,0,0,0,0,0,0
02,2019,Pleasant Ridge,28,10,0,18,127.68,279.13,7182,3534.503298774741,1409.428840716305,690.7728557964185,255.6503298774741,3.17,0.08555060280930575,0.9452307188309471,2.006922862712337,1,603288,1912422.96,84403.01896324221,0.044134075321518945,22146.30254476909,0.03670933707411566,1.0260741312265818,0,0,0,0,0,0,0,0
02,2019,Queensgate,28,10,0,18,127.68,279.13,243,79.62848605577689,91.00398406374502,26.62350597609562,16.45816733067729,3.17,0.5319148936170213,0.5297077402677615,2.29,1,20412,64706.04,11822.712400398404,0.1827142010297401,1008.1111553784863,0.049388161639157664,0.7618101029366593,0,0,0,0,0,0,0,0
02,2019,Riverside,28,10,0,18,127.68,279.13,1772,929.6467065868264,299.67664670658684,135.77844311377248,49.70059880239521,3.17,0.17914216333550184,0.8507807900977372,1.9201128668171552,1,148848,471848.16,46486.00934131737,0.09851900098819368,4340.209580838324,0.02915866911774645,0.9784584602036773,0,0,0,0,0,0,0,0
02,2019,Roselawn,28,10,0,18,127.68,279.13,7627,3442,2060,1154,384,3.17,0.29110981987216733,0.73354247133246,2.1238612822866134,1,640668,2030917.56,279688.26,0.13771522070053893,35989.200000000004,0.056174492873063746,0.9274321849060626,0,0,0,0,0,0,0,0
02,2019,Sayler Park,28,10,0,18,127.68,279.13,3001,1169,690,395,136,3.17,0.12745936698032506,0.8703071564957771,2.56,1,252084,799106.28,41590.37,0.05204610580710241,12425.4,0.04929071261960299,0.9716439749224824,0,0,0,0,0,0,0,0
02,2019,Sedamsville,28,10,0,18,127.68,279.13,520,218.35329341317367,118.32335329341318,64.22155688622755,25.29940119760479,3.17,0.3868092691622103,0.7831568153803606,2.26,1,43680,138465.6,23575.620658682634,0.1702633770314261,2094.7904191616767,0.04795765611633875,1.0013778485281255,0,0,0,0,0,0,0,0
02,2019,South Cumminsville,28,10,0,18,127.68,279.13,704,282.68535388927825,291.5655220742817,164.52978276103715,21.70707778556412,3.17,0.5305410122164048,0.5711313067425566,2.48,1,59136,187461.12,41862.849390329364,0.2233148366462836,4357.94253679047,0.07369356291921113,0.8681397063080514,0,0,0,0,0,0,0,0
02,2019,South Fairmount,28,10,0,18,127.68,279.13,1981,855,453,211,131,3.17,0.3929824561403509,0.7047997946218072,2.09,1,166404,527500.6799999999,93787.68,0.1777963205658806,8002.8,0.04809259392803058,0.9306887091157183,0,0,0,0,0,0,0,0
02,2019,Spring Grove Village,28,10,0,18,127.68,279.13,2171,862,599,373,70,3.17,0.2122969837587007,0.8897402149484337,2.51,1,182364,578093.88,51080.79000000001,0.08836071746685852,10366.2,0.05684345594525236,1.0349443883605445,0,0,0,0,0,0,0,0
02,2019,Villages at Roll Hill,28,10,0,18,127.68,279.13,2348,847,1244,487,48,3.17,0.7107438016528925,0.41098250836216993,2.77,1,197232,625225.44,168036.25999999998,0.2687610728059946,12519,0.06347347286444391,0.7432170540326084,0,0,0,0,0,0,0,0
02,2019,Walnut Hills,28,10,0,18,127.68,279.13,6368,3492,1070,513,163,3.17,0.45217640320733105,0.732733199879062,1.7996058417085423,0.69,534912,1695671.04,440746.27,0.259924395477085,10914.695999999998,0.02040465721464465,1.0130622525707917,0,0,0,0,0,0,0,0
02,2019,West End,28,10,0,18,127.68,279.13,6695,3532.019985196151,1595.9089563286454,1087.6439674315322,210.5988156920799,3.17,0.36344459139700896,0.7446391726929729,1.9098760268857355,1,562380,1782744.5999999999,358317.3834937084,0.2009919892584212,30378.881125092525,0.054018423708333374,0.9996495856597274,0,0,0,0,0,0,0,0
02,2019,West Price Hill,28,10,0,18,127.68,279.13,18343,7664.524854369146,5121.964782260825,2655.326325370089,847.0986757029516,3.17,0.23711169197677295,0.8528769473865814,2.3877086627051196,1,1540812,4884374.04,507276.4746398161,0.10385700818273452,81956.74502510914,0.053190619637638555,1.0099245752069546,0,0,0,0,0,0,0,0
02,2019,Westwood,28,10,0,18,127.68,279.13,32316,14259.456878767289,8629.008023236744,4229.56188180478,1379.3619842848082,3.17,0.223270087422473,0.8457906397845295,2.2547292362916203,1,2714544,8605104.48,888669.02363741,0.10327231072009134,131248.81846649636,0.04835022695027097,0.9974131774548918,0,0,0,0,0,0,0,0
02,2019,Winton Hills,28,10,0,18,127.68,279.13,6008,2268,3018,1748,402,3.17,0.5476190476190477,0.5481767127280999,2.65,1,504672,1599810.24,346679.4600000001,0.2167003631630712,50310,0.0996885105573521,0.8645655864485231,0,0,0,0,0,0,0,0
02,2020,Avondale,29,11,0,18,122.18,245.6,12719,5968,3390,1896,515,3.33,0.35874664879356566,0.6989734205984481,1.999154335719968,1,1106553,3684821.49,525829.5999999999,0.14270151252293087,56417.4,0.05098481500660158,0.8926597481279805,17703.275,0.015998578468451128,0,0,0,0,0,0
02,2020,Bond Hill,29,11,0,18,122.18,245.6,7276,3243,1799,1169,149,3.33,0.13444341658957756,0.8648665894807344,2.20003345413995,1,633012,2107929.96,107081.60000000002,0.050799410811543294,30841.2,0.04872135125400467,0.9643873515462823,31337.416666666668,0.04950524897895564,0,0,0,0,0,0
02,2020,California,29,11,0,18,122.18,245.6,930.8790896159318,329.38264580369844,241.57041251778097,113.149359886202,52.40967283072546,3.33,0,0.9712414032173837,2.8,0.13,80986.48079658607,269684.9810526316,0,0,503.6305775248934,0.006218699375144643,0.9774601025925284,0,0,0,0,0,0,0,0
02,2020,Camp Washington,29,11,0,18,122.18,245.6,1128,412,112,33,24,3.33,0.19174757281553398,0.8930051929138453,1.9,1,98136,326792.88,19402.399999999998,0.05937216257587986,1333.8,0.013591342626559061,0.9659686981162842,1361.2916666666667,0.013871481073883862,0,0,0,0,0,0
02,2020,Carthage,29,11,0,18,122.18,245.6,3021,1040,911,537,286,3.33,0.22596153846153846,0.8068409280797094,2.9,1,262827,875213.91,57716,0.06594502137197522,19258.2,0.07327329383967401,0.9460592432913586,2726.916666666667,0.0103753292723604,0,0,0,0,0,0
02,2020,Clifton,29,11,0,18,122.18,245.6,8476,4118,1379,751,212,3.33,0.05099562894609033,0.8758416934870757,2.0755682881197384,0.4,737412,2455581.96,51575.99999999999,0.021003575054770313,9013.68,0.012223397503702138,0.9090686660455483,259.90000000000003,3.5244883457280333e-4,0,0,0,0,0,0
02,2020,College Hill,29,11,0,18,122.18,245.6,16199,7263,3660,2115,618,3.33,0.144292991876635,0.8424894559041248,2.21074986282997,1,1409313,4693012.29,257388.8,0.054845115268172456,63952.200000000004,0.045378280055601565,0.9427128512278988,5987.55,0.004248559404475798,0,0,0,0,0,0
02,2020,Columbia Tusculum,29,11,0,18,122.18,245.6,1533.9553736466862,712.7721151307104,250.8824927383153,120.04145761816744,40.70609981515712,3.33,0.027389277389277385,0.9623346130991878,2.15,0.13,133454.11750726172,444402.2112991815,4794.680116186955,0.010789055486852809,488.9940697121734,0.0036641362503151355,0.9767878048363557,0,0,0,0,0,0,0,0
02,2020,Corryville,29,11,0,18,122.18,245.6,4310,1868,192,75,9,3.33,0.05139186295503212,0.7052290087997718,2.254939759036145,1,374970,1248650.1,23577.6,0.018882471558685655,1965.6000000000001,0.005242019361548924,0.7293534997200063,2021.3166666666666,0.005390609026499898,0,0,0,0,0,0
02,2020,CUF,29,11,0,18,122.18,245.6,16792,5439,516,180,190,3.33,0.05846662989520132,0.7758753361797359,2.2019930481913512,1,1460904,4864810.32,78100.79999999999,0.016054233333397464,8658,0.005926467447553022,0.7978560369606864,10826.166666666668,0.007410594170915178,0,0,0,0,0,0
