month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,population_white,population_hispanic_latino,population_black,population_race_denominator,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered
03,2020,Walnut Hills,31,15,0,16,180.52,362.91,6382,3777,808,386,125,3.33,0.36457505957108816,0.8009119235381343,1.6884500628140702,1623,270,3634,6382,0.69,593526,1976441.58,499727.07000000007,0.2528418117979485,7333.871999999999,0.012356446052910908,1.0661101813889937,11103.183333333334,0.01870715576627365,0,0,0,0,0,0
03,2020,West End,31,15,0,16,180.52,362.91,7714.090303478904,3427.8734270910436,2694.179866765359,1503.4122871946706,292,3.33,0.4794538266318034,0.6798608721967957,2.280349514563107,1722.7061435973353,90.70614359733533,5474.035529237602,7714.090303478904,1,717410.3982235381,2388976.6260843817,596445.1369207994,0.2496655389627626,37344.57557364915,0.05205468956976693,0.9815811007293251,57279.475,0.07984199161572826,0,0,0,0,0,0
03,2020,West Price Hill,31,15,0,16,180.52,362.91,17977.55850271782,7434.568795102093,5158.830696221687,2798.855274901968,984.6436493061556,3.33,0.24102951787380744,0.8437037507951004,2.411010739791746,10204.242556675796,1123.432216307354,6076.614973262032,17977.55850271782,1,1671912.9407527575,5567470.092706682,650316.7676708638,0.11680651298383637,78696.77762352898,0.04706990161108315,1.0075801653900198,7083.958333333334,0.0042370378030233274,0,0,0,0,0,0
03,2020,Westwood,31,15,0,16,180.52,362.91,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,11177.607346267308,1699.198793247807,17735.896340096777,32214.592517469675,1,2995957.1041246797,9976537.156735184,1022244.539994388,0.10246486570786421,114465.52215542021,0.03820666257131318,0.992763350634402,16553.625,0.005525321099294052,0,0,0,0,0,0
03,2020,Winton Hills,31,15,0,16,180.52,362.91,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,532,464,4974,6204,1,576972,1921316.76,533840.6100000001,0.2778514303908951,35172.8,0.06096101717241045,0.9506793664776502,3520.516666666667,0.006101711463756762,0,0,0,0,0,0
03,2021,Avondale,31,14,0,17,210.99,418.55,13427,5961,3578,1817,782,3.67,0.33601744673712464,0.6785307177234007,2.12906523468576,1283,1050,10508,13427,1,1248711,4582769.37,838355.65,0.18293646970063432,57437.9,0.04599775288277272,0.9074649403068077,27431.50675,0.02196785865584591,3724.999999925,0.0029830761480638835,0,0,0,0
03,2021,Bond Hill,31,14,0,17,210.99,418.55,7640,3312,1924,1160,158,3.67,0.125,0.8732512394627482,2.2800669082799,668,67,6592,7640,1,710520,2607608.4,173279.7,0.06645158068979991,29127.8,0.04099504588188932,0.9806978660344374,119798.75133333333,0.16860714875490251,854.999999975,0.0012033440296895233,0,0,0,0
03,2021,California,31,14,0,17,210.99,418.55,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.67,0,0.9745320074882093,2.77,815.9943100995732,31.584637268847796,11.453769559032716,930.8790896159318,0.13,86571.75533428165,317718.3420768137,0,0,478.64261735419626,0.005528854249356522,0.9800608617375659,0,0,0,0,0,0,0,0
03,2021,Camp Washington,31,14,0,17,210.99,418.55,1190,461,124,39,34,3.67,0.21691973969631237,0.8949070136633734,1.87,791,25,323,1190,1,110670,406158.89999999997,41855,0.10305080105347933,1613.3,0.014577572964669739,1.0125353876815224,1171.1,0.010581910183428208,448.83333335,0.00405560073506822,0,0,0,0
03,2021,Carthage,31,14,0,17,210.99,418.55,2889,1107,899,566,206,3.67,0.27461607949412825,0.8173634150805225,2.6,1163,705,954,2889,1,268677,986044.59,127239.2,0.12904000619282338,17061.2,0.0635007834686259,1.0099042047419717,41783.379166666666,0.15551528104998444,0,0,0,0,0,0
03,2021,Clifton,31,14,0,17,210.99,418.55,8544,4182,1386,828,171,3.67,0.05547584887613582,0.8698714828557571,2.043306828811974,5506,483,1318,8544,0.4,794592,2916152.64,97103.59999999999,0.033298531314190735,8831.160000000002,0.011114081188836536,0.9142840953587843,5927.291666666667,0.007459541081041172,307.499999975,3.8699105953118076e-4,0,0,0,0
03,2021,College Hill,31,14,0,17,210.99,418.55,17085,7353,3947,2269,700,3.67,0.1587107303141575,0.8124529272382032,2.2967481558251537,5673,241,10380,17085,1,1588905,5831281.35,488447.85000000003,0.08376338246824604,65614.90000000001,0.04129567217675066,0.9375119818831998,14949.458333333334,0.009408654597558276,1969.0000000750001,0.001239218203778703,0,0,0,0
03,2021,Columbia Tusculum,31,14,0,17,210.99,418.55,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.67,0.03523489932885906,0.9687911504582009,2.08,1394.8069712173226,37.38315289147082,36.55241616054925,1546.0010562450489,0.13,143778.09823078953,527665.6205069976,10952.703049907579,0.020756901007467344,449.894199366253,0.003129087148197582,0.9926771386138658,0,0,0,0,0,0,0,0
03,2021,Corryville,31,14,0,17,210.99,418.55,4438,1936,161,85,5,3.67,0.04855371900826446,0.710637046128037,2.2536445783132533,2842,80,639,4438,1,412734,1514733.78,39343.7,0.02597400316773816,1989,0.004819084446641178,0.7414301337424163,1869.7979166666667,0.004530273533720669,913.333333325,0.0022128861041857467,0,0,0,0
03,2021,CUF,31,14,0,17,210.99,418.55,17351,5533,603,326,155,3.67,0.0536779324055666,0.7777817845316518,2.2912183339224694,12930,759,1672,17351,1,1613643,5922069.81,124309.35,0.02099086197702219,10630.1,0.006587640512802398,0.8053602870214763,17893.070833333335,0.011088618011129684,1383.75,8.575316845175791e-4,0,0,0,0
03,2021,Downtown,31,14,0,17,210.99,418.55,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.67,0.10842091201115778,0.9207916477673429,1.4455950220378533,2920.0347890451517,137.86454478164322,1052.145817912657,4608.323464100666,1,428574.08216136193,1572866.8815321983,137034.38530717985,0.08712395620771712,756.8963730569949,0.001766080602074338,1.0096816845771344,196.98325,4.596247374703216e-4,0,0,0,0,0,0
03,2021,East End,31,14,0,17,210.99,418.55,1497,707,222,117,41,3.67,0.11173974540311174,0.9631305601084521,2.09,1267,19,29,1497,1,139221,510941.07,33065.45,0.0647148016502177,3491.8,0.025080986345450758,1.0529263481041207,4745.549416666667,0.03408644828486124,0,0,0,0,0,0
03,2021,East Price Hill,31,14,0,17,210.99,418.55,15139,6027,4271,2175,643,3.67,0.2969968475194956,0.7522170158162552,2.4806578567302138,5365,1855,6184,15139,1,1407927,5167092.09,749204.5,0.14499538366075454,62277.8,0.04423368541124647,0.9414460848882563,13621.241416666668,0.009674678741629835,4172.666666675,0.0029636953241716367,0,0,0,0
03,2021,East Walnut Hills,31,14,0,17,210.99,418.55,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.67,0.026929441421263165,0.9465807650114617,1.542606914212548,2888.780205655527,118.51735218508998,672.1928020565553,3830.86118251928,1,356270.0899742931,1307511.2302056556,27735.93126606684,0.021212767145184913,3342.170501285347,0.009381002209662068,0.9771745343663087,2677.2166666666667,0.007514570383553228,0,0,0,0,0,0
03,2021,East Westwood,31,14,0,17,210.99,418.55,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.67,0.3735759991084419,0.726996982452666,2.2243028365960846,305.2269131961714,0.9760554505356016,2029.022444406147,2454.6865600850556,1,228285.85008791016,837809.0698226303,171744.45649110375,0.20499235765908239,13745.564860303619,0.06021207558423076,0.9922014156959792,1420.53,0.0062225932945601786,527.08333325,0.002308874304066706,0,0,0,0
03,2021,English Woods,31,14,0,17,210.99,418.55,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.67,0.22156862745098044,0.7280743574643327,2.07,81.90357995226731,13.34892601431981,323.76801909307875,488.253937947494,1,45407.616229116946,166645.9515608592,21401.79007159905,0.1284267026659997,2000.0763723150358,0.0440471563674051,0.9005482164977375,0,0,457.49999997500004,0.0100754022775949,0,0,0,0
03,2021,Evanston,31,14,0,17,210.99,418.55,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.67,0.14073520983405616,0.8660512476385042,2.1817024576473396,3702.33654208596,295.48473259600803,4349.937844225585,8672.297260844167,0.36,806523.6452585076,2959941.778098723,204445.1555129464,0.06907066788464632,9218.874533366323,0.011430383458145833,0.9465522989812963,15821.53,0.019616945012106708,0,0,0,0,0,0
03,2021,Hartwell,31,14,0,17,210.99,418.55,5084,2421,960,407,270,3.67,0.09045848822800495,0.9225725366549693,2.03,2206,402,2248,5084,1,472812,1735220.04,91662.45,0.05282468383663895,14961.7,0.031644078407485426,1.0070412988990938,3579.7166666666667,0.007571120586335936,118.333333325,2.5027565570459294e-4,0,0,0,0
03,2021,Hyde Park,31,14,0,17,210.99,418.55,14090,6696,2678,1434,361,3.67,0.0091099163679808845,0.9506833255743273,2.0931735761041304,12171,523,518,14090,0.65,1310370,4809057.9,25531.550000000003,0.005309054399199478,25785.175,0.019677781847875025,0.9756701618214019,0,0,0,0,0,0,0,0
03,2021,Kennedy Heights,31,14,0,17,210.99,418.55,5042,2478,890,418,40,3.67,0.0867635189669088,0.8634392829370299,2.02,1658,373,2769,5042,1,468906,1720885.02,89988.25,0.05229184341438454,10121.800000000001,0.021585989516022402,0.9373171158674368,11035.383333333333,0.023534318889784592,0,0,0,0,0,0
03,2021,Linwood,31,14,0,17,210.99,418.55,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.67,0.03523489932885906,0.9687911504582009,2.08,609.1750726168472,16.326907842619487,15.964087668339054,675.208344335886,1,62794.37602323739,230455.36000528123,4783.5390942698705,0.02075690100746734,1511.454423026142,0.024069901139981396,1.0136179526056495,0,0,0,0,0,0,0,0
03,2021,Lower Price Hill,31,14,0,17,210.99,418.55,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.67,0.4972375690607735,0.5660058991766186,2.41,563.1703187250996,21.223107569721115,215.26294820717132,857.2619521912351,1,79725.36155378485,292592.0769023904,57104.56075697212,0.19516783011189456,2864.437350597609,0.03592880978865406,0.7971025390771672,3241.7330833333335,0.04066125283290655,448.333333325,0.005623471936499685,0,0,0,0
03,2021,Madisonville,31,14,0,17,210.99,418.55,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.67,0.08993363696852189,0.8639303835264813,2.048913083594759,6023.915263748597,174.85185185185185,3422.8860830527497,10328.143097643098,1,960517.3080808081,3525098.5206565657,192606.04660493825,0.05463848612352103,24652.946857463525,0.02566632235573362,0.944235192005736,10922.63725,0.011371619395203111,0,0,0,0,0,0
03,2021,Millvale,31,14,0,17,210.99,418.55,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.67,0.6116751269035533,0.4839704062681945,2.67,348.03784162578836,2.2599859845830412,1971.4611072179396,2390.31184302733,1,222299.00140154167,815837.3351436579,227966.0292571829,0.2794258358095872,12869.339523475825,0.05789202579560744,0.8212882678733892,10319.541666666668,0.04642189844130852,0,0,0,0,0,0
03,2021,Mt. Adams,31,14,0,17,210.99,418.55,1611,940,134,89,31,3.67,0,0.9478039770588668,1.7100000000000002,1329,74,31,1611,0.13,149823,549850.41,0,0,344.76000000000005,0.0023011153160729663,0.9501050923749398,0,0,0,0,0,0,0,0
03,2021,Mt. Airy,31,14,0,17,210.99,418.55,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.67,0.22657421732700697,0.7443107778570909,2.2298569832402237,2911.250555967383,393.6126019273536,4744.0471460341,8782.73328391401,1,816794.195404003,2997634.6971326913,372636.52325426246,0.12431018483029241,37345.00922164566,0.045721442967862985,0.9143424056552463,3400.47075,0.004163191620525728,42.833333325,5.24407905516686e-5,0,0,0,0
03,2021,Mt. Auburn,31,14,0,17,210.99,418.55,4811,2573,712,390,151,3.67,0.15895841430237076,0.8607876135850031,1.750066795949149,1851,74,2282,4811,1,447423,1642042.41,171186.94999999998,0.10425245350392624,11956.1,0.02672213989893233,0.9917622069878617,12939.186416666667,0.028919359122500782,1456.25,0.0032547499793260516,0,0,0,0
03,2021,Mt. Lookout,31,14,0,17,210.99,418.55,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.67,0.011706647128207993,0.9695396949978045,2.336911529223379,4438.017956165831,163.2899392659097,69.4834961711117,5051.790599419065,0.13,469816.52574597305,1724226.649487721,10632.407855822552,0.006166479249686525,2272.584725640349,0.00483717494192429,0.9805433491894152,0,0,0,0,0,0,0,0
03,2021,Mt. Washington,31,14,0,17,210.99,418.55,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.67,0.13017022793010075,0.909940126636504,2.2616857770187853,10594.047913780953,325.367899798399,497.05996798598585,12483.09660303323,0.45,1160927.9840820904,4260605.701581271,297760.80337605765,0.06988696542971516,22897.07484194899,0.01972307942947296,0.9995501714956921,8122.2747500000005,0.006996363996188816,0,0,0,0,0,0
03,2021,North Avondale - Paddock Hills,31,14,0,17,210.99,418.55,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.67,0.15559361190153428,0.8807789346998173,2.099291784702549,2565.8832522585126,99.99791521890202,1331.8693537178597,4352.841556636553,1,404814.2647671994,1485668.3516956219,113541.21322098679,0.07642433325809224,9990.0446838082,0.024678094507250815,0.9818813624651603,2348.6666666666665,0.0058018377094921246,707.5,0.0017477150920234225,0,0,0,0
03,2021,North Fairmount,31,14,0,17,210.99,418.55,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.67,0.22156862745098038,0.7280743574643328,2.07,280.0964200477327,45.65107398568019,1107.2319809069213,1669.746062052506,1,155286.38377088305,569901.0284391408,73190.50992840096,0.12842670266599968,6839.923627684964,0.0440471563674051,0.9005482164977375,1573.7133333333334,0.010134264802349092,452.5,0.002913970877624661,0,0,0,0
03,2021,Northside,31,14,0,17,210.99,418.55,7965,4049,1390,654,270,3.67,0.09706100271672018,0.8961295590462153,1.9639542275905912,5699,184,1775,7965,1,740745,2718534.15,164490.15,0.060506927970722754,20420.4,0.02756738148755645,0.9842038685044945,17220.556,0.023247616926202676,1833.166666675,0.002474760770136822,0,0,0,0
03,2021,Oakley,31,14,0,17,210.99,418.55,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.67,0.03348852199904193,0.9462210257504754,1.7542870201096892,9216.084736251403,509.14814814814815,1070.1139169472503,11310.856902356903,1,1051909.6919191922,3860508.569343435,89078.10339506173,0.023074188748714895,15392.253142536474,0.014632675467086492,0.9839278899662768,0,0,0,0,0,0,0,0
03,2021,Over-the-Rhine,31,14,0,17,210.99,418.55,5712,2976,893,456,143,3.67,0.22815860215053763,0.8653109585665001,1.766196153846154,3049,173,2199,5712,0.65,531216,1949562.72,284195.45,0.14577394565690097,8604.635000000002,0.016197996671786997,1.027282900895188,91372.33725,0.17200599614845938,450,8.471130387638926e-4,0,0,0,0
03,2021,Pendleton,31,14,0,17,210.99,418.55,1018,509,223,116,30,3.67,0.10609037328094302,0.8929192785983096,2,666,18,299,1018,1,94674,347453.58,22601.699999999997,0.0650495528064497,3226.6,0.03408116272683102,0.9920499941315902,0,0,0,0,0,0,0,0
03,2021,Pleasant Ridge,31,14,0,17,210.99,418.55,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.67,0.11124676081012051,0.9067293283305439,2.000969089390142,4594.943449575872,196.86710650329877,1747.2035815268614,7326.252591894439,1,681341.4910461829,2500523.2721394915,167439.32983034875,0.06696171625192864,20757.836380772857,0.030466126976796487,1.004157171559269,782.2,0.0011480293072992683,1679.1666667499999,0.0024645008249412218,0,0,0,0
03,2021,Queensgate,31,14,0,17,210.99,418.55,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.67,0.4972375690607735,0.5660058991766186,2.41,179.8296812749004,6.776892430278885,68.73705179282868,273.738047808765,1,25457.63844621514,93429.53309760956,18234.439243027893,0.19516783011189456,914.6626494023906,0.035928809788654065,0.7971025390771672,0,0,0,0,0,0,0,0
03,2021,Riverside,31,14,0,17,210.99,418.55,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.67,0.2100602282504586,0.8233900314710401,2.1490519187358914,1290.7185628742516,30.10179640718563,151.98802395209583,1612.7904191616767,1,149989.50898203594,550461.4979640719,64860.212275449114,0.11782879005223809,3799.4796407185636,0.025331635969110495,0.9665504574923887,90,6.000419670070337e-4,0,0,0,0,0,0
03,2021,Roselawn,31,14,0,17,210.99,418.55,7056,3035,1647,887,249,3.67,0.22833607907742998,0.7491029119515664,2.200778812114855,1005,0,5871,7056,1,656208,2408283.36,290055.14999999997,0.12044062373125394,25105.600000000002,0.03825860093141199,0.9078021366142324,64531.64991666667,0.09834023650529507,0,0,0,0,0,0
03,2021,Sayler Park,31,14,0,17,210.99,418.55,3122,1287,721,462,133,3.67,0.17249417249417248,0.8362370434596126,2.4276241252915693,2726,88,185,3122,1,290346,1065569.82,92918.09999999999,0.08720038636229392,13149.5,0.0452890689039973,0.9687264987259038,745.0416666666667,0.002566047635120397,0,0,0,0,0,0
03,2021,Sedamsville,31,14,0,17,210.99,418.55,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.67,0.2037735849056604,0.7858779644880017,2.64,394.28143712574854,10.898203592814372,79.0119760479042,570.2095808383234,1,53029.49101796408,194618.23203592817,17594.1377245509,0.09040333755217174,2012.8203592814373,0.03795662226136739,0.9142379243015409,0,0,0,0,0,0,0,0
03,2021,South Cumminsville,31,14,0,17,210.99,418.55,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.67,0.6116751269035533,0.48397040626819454,2.67,113.96215837421164,0.7400140154169587,645.5388927820603,782.68815697267,1,72789.9985984583,267139.29485634196,74645.6207428171,0.2794258358095872,4213.9604765241775,0.05789202579560744,0.8212882678733893,4537.191666666667,0.062332624729062223,0,0,0,0,0,0
03,2021,South Fairmount,31,14,0,17,210.99,418.55,1948,879,467,238,64,3.67,0.36063708759954494,0.7215267795756104,2.02,947,109,817,1948,1,181164,664871.88,132680.35,0.1995577704384189,6674.2,0.03684065266830054,0.9579252026823298,2884.949916666667,0.015924520968109927,0,0,0,0,0,0
03,2021,Spring Grove Village,31,14,0,17,210.99,418.55,2167,885,569,353,63,3.67,0.24632768361581922,0.8293477832155506,2.44,736,83,1243,2167,1,201531,739618.77,91243.90000000001,0.12336612279323307,9193.6,0.04561878817650883,0.9983326941852926,472.80308333333335,0.002346056355267097,0,0,0,0,0,0
03,2021,Villages at Roll Hill,31,14,0,17,210.99,418.55,2556,861,1464,770,35,3.67,0.7665505226480837,0.394923891899123,2.97,139,225,2074,2556,1,237708,872388.36,276243,0.31665140511503387,17790.5,0.07484182274050516,0.7864171197546621,0,0,605.83333325,0.002548645116066771,0,0,0,0
03,2021,Walnut Hills,31,14,0,17,210.99,418.55,6121,3661,769,356,74,3.67,0.3561868341983065,0.7811631632837915,1.662482726130653,1985,333,3177,6121,0.69,569253,2089158.51,545789.2,0.2612483434777766,6557.07,0.011518727174033338,1.0539302339356016,19146.808333333334,0.033634971327921565,7762.5833330000005,0.013636438161942054,0,0,0,0
03,2021,West End,31,14,0,17,210.99,418.55,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.67,0.4933898000276512,0.6766730325390199,2.30811501120239,1944.9652109548483,95.13545521835675,5605.854182087342,8108.676535899333,1,754106.9178386381,2767572.3884678017,735223.8146928202,0.2656565796639772,42979.003626943006,0.05699324937918093,0.9993228615821781,52975.16408333334,0.07024887695655489,1396.0000001,0.0018511963848589343,0,0,0,0
03,2021,West Price Hill,31,14,0,17,210.99,418.55,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.67,0.22796012339480806,0.8324672571378641,2.4887270348361774,10912.684478771958,976.06045014874,5977.875732006211,19033.099430683236,1,1770078.247053541,6496187.166686496,727112.8827221772,0.11192917692564806,90703.42855245188,0.05124260958713894,0.995639043650651,3303.236,0.0018661525305440829,450,2.5422604946931957e-4,0,0,0,0
03,2021,Westwood,31,14,0,17,210.99,418.55,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.67,0.20956255720807482,0.8226249378670645,2.2915995172669885,11719.773086803829,1910.0239445494644,18091.977555593858,33395.31343991494,1,3105764.1499120896,11398154.430177368,1287320.8435088964,0.11294116529081491,124710.9351396964,0.04015467019388012,0.9757207733517594,8666.894916666666,0.0027905837334467228,0,0,0,0,0,0
03,2021,Winton Hills,31,14,0,17,210.99,418.55,6294,2662,3029,1366,361,3.67,0.5101427498121713,0.5698894514958296,2.36,420,572,5004,6294,1,585342,2148205.14,568390.9,0.2645887440712482,38166.700000000004,0.06520410290052654,0.8996822984676044,95698.60791666668,0.16349178414784293,0,0,0,0,0,0
03,2022,Avondale,31,14,0,17,240.6,475.52,12792,5700,3094,1540,797,4.037,0.3487719298245614,0.6949301647303201,2.0967326968973747,740,129,11864,0,1,1189656,4802641.272,945333.7599999999,0.19683622125004716,51647.700000000004,0.04341397849462366,0.935180364474991,29886.129583333335,0.025121656666577008,7558.666665,0.006353657414412233,0,0,0,0
03,2022,Bond Hill,31,14,0,17,240.6,475.52,7287,3139,1780,1167,192,4.037,0.15355208665179992,0.872187860084665,2.290075271814887,34,102,7189,0,1,677691,2735838.567,229200.63999999996,0.08377710686757782,30033.9,0.04431798563061927,1.000282952582862,97710.56341666667,0.14418158632277348,3035,0.004478442239899895,0,0,0,0
03,2022,California,31,14,0,17,240.6,475.52,929.4907539118066,341.87766714082505,256.1479374110953,125.29729729729728,57.61593172119488,4.037,0.023350253807106598,0.969823324562966,2.71,13.883357041251775,19.43669985775249,893.3940256045519,0,0.13,86442.64011379801,348968.9381394026,3796.0430156472257,0.01087788224329244,525.509706970128,0.006079288025889968,0.9867804948321485,0,0,0,0,0,0,0,0
03,2022,Camp Washington,31,14,0,17,240.6,475.52,1151,479,106,59,17,4.037,0.21920668058455114,0.8909501784545464,1.78,20,20,1119,0,1,107043,432132.591,49929.6,0.11554231511318709,1679.6000000000001,0.015690890576684137,1.0221833841444177,1579.6916666666666,0.014757542918889293,1455.3333335,0.013595782381846548,0,0,0,0
03,2022,Carthage,31,14,0,17,240.6,475.52,2759,1055,821,527,173,4.037,0.23222748815165878,0.788875868292049,2.61,481,359,2152,0,1,256587,1035841.7189999999,116502.40000000001,0.11247123750959873,15470,0.06029144110964312,0.9616385469112909,5120.00525,0.019954265999446583,0,0,0,0,0,0
03,2022,Clifton,31,14,0,17,240.6,475.52,8311,4192,1066,556,124,4.037,0.07084923664122138,0.874502335985622,1.9773526660430307,109,212,7893,0,0.4,772923,3120290.151,141229.44,0.045261636952172016,6011.2,0.007777230073370827,0.9275412030111648,3662.8239166666667,0.004738924726870162,898.3333335,0.0011622546275631596,0,0,0,0
03,2022,College Hill,31,14,0,17,240.6,475.52,16578,7214,3674,1973,744,4.037,0.1743831438868866,0.8141610884020265,2.262897640675486,72,158,16401,16,1,1541754,6224060.898,598204.1599999999,0.09611155318101451,60045.700000000004,0.03894635590373043,0.9492189974867714,10500.018750000001,0.006810437170910535,3861.5,0.002504614873708776,0,0,0,0
03,2022,Columbia Tusculum,31,14,0,17,240.6,475.52,1527.3094797993135,742.2632690784262,232.6062846580407,103.01135463427516,34.47557433324531,4.037,0.0408505875769446,0.9704327832712556,2.05,36.967784526010036,51.09030895167679,1470.4040137311856,0,0.13,142039.78162133615,573414.598405334,14418.665455505678,0.025145270970784464,394.99994692368637,0.0027809106886457816,0.9983589649306859,0,0,0,0,0,0,0,0
03,2022,Corryville,31,14,0,17,240.6,475.52,4593,1944,313,99,2,4.037,0.03652263374485597,0.659210438539407,2.308411144578313,97,150,4435,56,1,427149,1724400.513,33761.92,0.019578931776854557,2232.1,0.005225577023474244,0.6840149473397358,8804.98525,0.020613381396187277,11175.000001499999,0.026161831120990565,0,0,0,0
03,2022,CUF,31,14,0,17,240.6,475.52,17703,5839,590,332,135,4.037,0.0470971056687789,0.7823510928892549,2.260336396842229,477,358,16790,9,1,1646379,6646432.023,130768,0.01967491724093121,10320.7,0.006268726702660809,0.8082947368328468,12651.729166666668,0.00768457880394895,0,0,0,0,0,0
03,2022,Downtown,31,14,0,17,240.6,475.52,5257.262028127313,3281.9356032568467,263.9726128793486,50.43523316062176,0,4.037,0.05751421718376281,0.9351301844373122,1.4749338864402384,28.632864544781643,212.09104367135456,5126.120651369356,7.954848260547743,1,488925.36861584015,1973791.7131021468,89758.1837453738,0.04547500283315288,1114.618652849741,0.0022797316817600487,0.9828849189522252,2674.9228333333335,0.00547102483331169,0,0,0,0,0,0
03,2022,East End,31,14,0,17,240.6,475.52,1430,707,161,88,24,4.037,0.10183875530410184,0.9455638077818351,2,6,146,1381,0,1,132990,536880.63,34237.44,0.06377104720652708,2475.2000000000003,0.018611925708699906,1.0279467806970621,4503.179,0.03386103466426047,0,0,0,0,0,0
03,2022,East Price Hill,31,14,0,17,240.6,475.52,15908,6082,5021,2667,762,4.037,0.29118710950345283,0.7267959027328874,2.6112817735413056,2133,1405,13385,49,1,1479444,5972515.428,842145.92,0.14100355706942178,75780.90000000001,0.0512225538783489,0.9190220136806582,31667.346083333334,0.02140489676076508,6794.5000005,0.004592603708217412,0,0,0,0
03,2022,East Walnut Hills,31,14,0,17,240.6,475.52,4012.0880462724936,2493.2705655526993,399.2056555269923,215.1201799485861,60.338688946015424,4.037,0.03538058357084069,0.9148613704011583,1.6036670934699102,114,113.10668380462724,3830.0880462724936,0,1,373124.1883033419,1506302.3481805914,41947.2205655527,0.027847809316781085,6087.641002570695,0.01631532126140687,0.9590245009793463,3778.2583333333337,0.010126007511101615,440,0.001179232046040096,0,0,0,0
03,2022,East Westwood,31,14,0,17,240.6,475.52,2434.3074377046137,1059.6510766355952,735.5904287284588,462.9622518996606,116.24364708652224,4.037,0.3734950435604739,0.7011655176634864,2.2761885737115457,0,14.640831758034023,2433.331382254078,0,1,226390.59170652906,913938.8187192578,188198.6545887985,0.20592040816531837,12800.450367594643,0.05654144136955971,0.9636273671983646,835.6065,0.0036909948143216114,112.5,4.969287776138426e-4,0,0,0,0
03,2022,English Woods,31,14,0,17,240.6,475.52,489.83770883054893,235.30310262529832,125.11789976133652,51.58568019093079,21.94653937947494,4.037,0.2730769230769231,0.7154130569379912,2.05,0,79.8673031026253,475.3575178997613,0,1,45554.90692124105,183905.1592410501,30554.94048687351,0.16614509681495243,1625.0620525059667,0.035672601753209666,0.9172307555061532,0,0,756.6666665,0.016609992592196175,0,0,0,0
03,2022,Evanston,31,14,0,17,240.6,475.52,8354.011328293178,3434.7860710004625,1417.9548726175526,731.6112307532902,313.4879267593355,4.037,0.11256555865214947,0.8723373594481346,2.1335206394655217,149.90062543432938,259.02222515993145,8056.933149002003,0,0.36,776923.0535312656,3136438.367105719,183854.39322179963,0.05861884459456445,8314.80889717045,0.010702229595811366,0.9416584336385104,14173.934500000001,0.018243678618592572,581.25,7.481435868817463e-4,0,0,0,0
